Entidade;Número do Organograma;Descrição do organograma;Número da ação;Descrição da ação;Número do programa;Descrição do programa;Número da função;Descrição da função;Número da subfunção;Descrição da subfunção;Número da despesa;Natureza de Despesa;Descrição da natureza de despesa;Recurso;Descrição do recurso;Saldo atual da despesa
PREFEITURA MUNICIPAL DE INAJA;10.002;DIVISÃO DE TRANSPORTE ESCOLAR;2.105;MANUTENÇÃO DO TRANSPORTE ESCOLAR;10;DESENVOLVIMENTO DA EDUCAÇÃO;12;Educação;361;Ensino Fundamental;297;3.3.90.30.00.00.00.00;MATERIAL DE CONSUMO;00123.01011.09.01.05.00.1.500.0000;CV TRANSPORTE ESCOLAR;30.000,00
PREFEITURA MUNICIPAL DE INAJA;10.002;DIVISÃO DE TRANSPORTE ESCOLAR;2.105;MANUTENÇÃO DO TRANSPORTE ESCOLAR;10;DESENVOLVIMENTO DA EDUCAÇÃO;12;Educação;361;Ensino Fundamental;297;3.3.90.30.00.00.00.00;MATERIAL DE CONSUMO;31130.01005.03.01.01.01.2.500.0000;TRANSPORTE ESCOLAR - PETE 2012;22.679,73
PREFEITURA MUNICIPAL DE INAJA;10.002;DIVISÃO DE TRANSPORTE ESCOLAR;2.105;MANUTENÇÃO DO TRANSPORTE ESCOLAR;10;DESENVOLVIMENTO DA EDUCAÇÃO;12;Educação;361;Ensino Fundamental;298;3.3.90.39.00.00.00.00;OUTROS SERVIÇOS DE TERCEIROS-PESSOA JURÍDICA;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);7.402,96
PREFEITURA MUNICIPAL DE INAJA;10.002;DIVISÃO DE TRANSPORTE ESCOLAR;2.105;MANUTENÇÃO DO TRANSPORTE ESCOLAR;10;DESENVOLVIMENTO DA EDUCAÇÃO;12;Educação;361;Ensino Fundamental;298;3.3.90.39.00.00.00.00;OUTROS SERVIÇOS DE TERCEIROS-PESSOA JURÍDICA;00103.00103.01.01.00.00.1.500.1001;5% SOBRE TRANSFERÊNCIAS CONSTITUCIONAIS FUNDEB;32.877,21
PREFEITURA MUNICIPAL DE INAJA;10.002;DIVISÃO DE TRANSPORTE ESCOLAR;2.105;MANUTENÇÃO DO TRANSPORTE ESCOLAR;10;DESENVOLVIMENTO DA EDUCAÇÃO;12;Educação;361;Ensino Fundamental;298;3.3.90.39.00.00.00.00;OUTROS SERVIÇOS DE TERCEIROS-PESSOA JURÍDICA;00104.00104.01.01.00.00.1.500.1001;DEMAIS IMPOSTOS VINCULADOS À EDUCAÇÃO BÁSICA;2.570,00
PREFEITURA MUNICIPAL DE INAJA;10.002;DIVISÃO DE TRANSPORTE ESCOLAR;2.105;MANUTENÇÃO DO TRANSPORTE ESCOLAR;10;DESENVOLVIMENTO DA EDUCAÇÃO;12;Educação;361;Ensino Fundamental;299;4.4.90.52.00.00.00.00;EQUIPAMENTOS E MATERIAL PERMANENTE;00104.00104.01.01.00.00.1.500.1001;DEMAIS IMPOSTOS VINCULADOS À EDUCAÇÃO BÁSICA;5.000,00
PREFEITURA MUNICIPAL DE INAJA;10.003;DIVISÃO DE MERENDA ESCOLAER;2.106;MANUTENÇÃO DA MERENDA ESCOLAR;10;DESENVOLVIMENTO DA EDUCAÇÃO;12;Educação;306;Alimentação e Nutrição;300;3.3.90.32.00.00.00.00;MATERIAL, BEM OU SERVIÇO PARA DISTRIBUIÇÃO GRATUIT;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);42.479,19
PREFEITURA MUNICIPAL DE INAJA;10.003;DIVISÃO DE MERENDA ESCOLAER;2.106;MANUTENÇÃO DA MERENDA ESCOLAR;10;DESENVOLVIMENTO DA EDUCAÇÃO;12;Educação;306;Alimentação e Nutrição;300;3.3.90.32.00.00.00.00;MATERIAL, BEM OU SERVIÇO PARA DISTRIBUIÇÃO GRATUIT;00107.00107.99.01.00.00.1.500.0000;SALÁRIO EDUCAÇÃO;1.000,00
PREFEITURA MUNICIPAL DE INAJA;10.003;DIVISÃO DE MERENDA ESCOLAER;2.106;MANUTENÇÃO DA MERENDA ESCOLAR;10;DESENVOLVIMENTO DA EDUCAÇÃO;12;Educação;306;Alimentação e Nutrição;300;3.3.90.32.00.00.00.00;MATERIAL, BEM OU SERVIÇO PARA DISTRIBUIÇÃO GRATUIT;00114.01011.09.01.06.18.1.500.0000;TRANSF. DO FNDE P/ O PROG. NAC. DE ALIMENTAÇÃO ESCOLAR;86.264,94
PREFEITURA MUNICIPAL DE INAJA;10.004;DIVISÃO DE CULTURA;1.113;CONSTRUÇÃO DA CASA DA CULTURA;11;APOIO A CULTURA;13;Cultura;392;Difusão Cultural;301;4.4.90.51.00.00.00.00;OBRAS E INSTALAÇÕES;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);10.000,00
PREFEITURA MUNICIPAL DE INAJA;10.004;DIVISÃO DE CULTURA;2.108;MANUTENÇÃO D BIBLIOTECA PÚBLICA MUNICIPAL;11;APOIO A CULTURA;13;Cultura;392;Difusão Cultural;302;3.1.90.04.00.00.00.00;CONTRATAÇÃO POR TEMPO DETERMINADO;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);1.000,00
PREFEITURA MUNICIPAL DE INAJA;10.004;DIVISÃO DE CULTURA;2.108;MANUTENÇÃO D BIBLIOTECA PÚBLICA MUNICIPAL;11;APOIO A CULTURA;13;Cultura;392;Difusão Cultural;303;3.1.90.11.00.00.00.00;VENCIMENTOS E VANTAGENS FIXAS-PESSOAL CIVIL;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);86.811,93
PREFEITURA MUNICIPAL DE INAJA;10.004;DIVISÃO DE CULTURA;2.108;MANUTENÇÃO D BIBLIOTECA PÚBLICA MUNICIPAL;11;APOIO A CULTURA;13;Cultura;392;Difusão Cultural;304;3.1.91.13.00.00.00.00;CONTRIBUIÇÕES PATRONAIS;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);10.046,24
PREFEITURA MUNICIPAL DE INAJA;10.004;DIVISÃO DE CULTURA;2.108;MANUTENÇÃO D BIBLIOTECA PÚBLICA MUNICIPAL;11;APOIO A CULTURA;13;Cultura;392;Difusão Cultural;305;3.3.90.30.00.00.00.00;MATERIAL DE CONSUMO;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);4.906,86
PREFEITURA MUNICIPAL DE INAJA;10.004;DIVISÃO DE CULTURA;2.108;MANUTENÇÃO D BIBLIOTECA PÚBLICA MUNICIPAL;11;APOIO A CULTURA;13;Cultura;392;Difusão Cultural;306;3.3.90.36.00.00.00.00;OUTROS SERVIÇOS DE TERCEIROS-PESSOA FÍSICA;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);1.000,00
PREFEITURA MUNICIPAL DE INAJA;10.004;DIVISÃO DE CULTURA;2.108;MANUTENÇÃO D BIBLIOTECA PÚBLICA MUNICIPAL;11;APOIO A CULTURA;13;Cultura;392;Difusão Cultural;307;3.3.90.39.00.00.00.00;OUTROS SERVIÇOS DE TERCEIROS-PESSOA JURÍDICA;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);15.000,00
PREFEITURA MUNICIPAL DE INAJA;10.004;DIVISÃO DE CULTURA;2.108;MANUTENÇÃO D BIBLIOTECA PÚBLICA MUNICIPAL;11;APOIO A CULTURA;13;Cultura;392;Difusão Cultural;308;4.4.90.52.00.00.00.00;EQUIPAMENTOS E MATERIAL PERMANENTE;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);5.000,00
PREFEITURA MUNICIPAL DE INAJA;10.004;DIVISÃO DE CULTURA;2.109;APOIO A EVENTOS CULTURAIS;11;APOIO A CULTURA;13;Cultura;392;Difusão Cultural;309;3.3.90.30.00.00.00.00;MATERIAL DE CONSUMO;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);15.000,00
PREFEITURA MUNICIPAL DE INAJA;10.004;DIVISÃO DE CULTURA;2.109;APOIO A EVENTOS CULTURAIS;11;APOIO A CULTURA;13;Cultura;392;Difusão Cultural;310;3.3.90.36.00.00.00.00;OUTROS SERVIÇOS DE TERCEIROS-PESSOA FÍSICA;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);900,00
PREFEITURA MUNICIPAL DE INAJA;10.004;DIVISÃO DE CULTURA;2.109;APOIO A EVENTOS CULTURAIS;11;APOIO A CULTURA;13;Cultura;392;Difusão Cultural;311;3.3.90.39.00.00.00.00;OUTROS SERVIÇOS DE TERCEIROS-PESSOA JURÍDICA;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);8.100,00
PREFEITURA MUNICIPAL DE INAJA;11.001;ADMINISTRAÇÃO DA AGRICULTURA;1.116;RECAPEAMENTO ASFALTICO NA VILA RURAL;6;HABITAÇÃO E URBANISO;26;Transporte;782;Transporte Rodoviário;312;4.4.90.51.00.00.00.00;OBRAS E INSTALAÇÕES;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);25.000,00
PREFEITURA MUNICIPAL DE INAJA;11.001;ADMINISTRAÇÃO DA AGRICULTURA;1.111;AQUISIÇÃO DE EQUIPAMENTOS PARA AGRICULTURA;9;AGRICULTURA E PECUÁRIA;20;Agricultura;606;Extensão Rural;313;4.4.90.52.00.00.00.00;EQUIPAMENTOS E MATERIAL PERMANENTE;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);37.000,00
PREFEITURA MUNICIPAL DE INAJA;11.001;ADMINISTRAÇÃO DA AGRICULTURA;1.112;CONSTRUÇÃO DE TANQUES ESCAVADOS PARA CULTIVO DE PEIXES;9;AGRICULTURA E PECUÁRIA;20;Agricultura;606;Extensão Rural;314;4.4.90.51.00.00.00.00;OBRAS E INSTALAÇÕES;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);15.000,00
PREFEITURA MUNICIPAL DE INAJA;11.001;ADMINISTRAÇÃO DA AGRICULTURA;1.725;REFORMA DE BARRACÃO AGROPECUÁRIO;9;AGRICULTURA E PECUÁRIA;20;Agricultura;606;Extensão Rural;366;4.4.90.51.00.00.00.00;OBRAS E INSTALAÇÕES;00779.01006.03.99.01.02.1.700.0000;APOIO AGROPECUÁRIO  Nº 945712/2023;315.150,00
PREFEITURA MUNICIPAL DE INAJA;11.001;ADMINISTRAÇÃO DA AGRICULTURA;2.112;MANUTENÇÃO DA DIVISÃO DE AGRICULTURA;9;AGRICULTURA E PECUÁRIA;20;Agricultura;608;Promoção da Produção Agropecuária;315;3.1.90.11.00.00.00.00;VENCIMENTOS E VANTAGENS FIXAS-PESSOAL CIVIL;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);138.166,28
PREFEITURA MUNICIPAL DE INAJA;11.001;ADMINISTRAÇÃO DA AGRICULTURA;2.112;MANUTENÇÃO DA DIVISÃO DE AGRICULTURA;9;AGRICULTURA E PECUÁRIA;20;Agricultura;608;Promoção da Produção Agropecuária;316;3.1.90.13.00.00.00.00;CONTRIBUIÇÕES PATRONAIS;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);5.782,43
PREFEITURA MUNICIPAL DE INAJA;11.001;ADMINISTRAÇÃO DA AGRICULTURA;2.112;MANUTENÇÃO DA DIVISÃO DE AGRICULTURA;9;AGRICULTURA E PECUÁRIA;20;Agricultura;608;Promoção da Produção Agropecuária;317;3.1.91.13.00.00.00.00;CONTRIBUIÇÕES PATRONAIS;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);4.000,00
PREFEITURA MUNICIPAL DE INAJA;11.001;ADMINISTRAÇÃO DA AGRICULTURA;2.112;MANUTENÇÃO DA DIVISÃO DE AGRICULTURA;9;AGRICULTURA E PECUÁRIA;20;Agricultura;608;Promoção da Produção Agropecuária;318;3.3.90.30.00.00.00.00;MATERIAL DE CONSUMO;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);1.240,94
PREFEITURA MUNICIPAL DE INAJA;11.001;ADMINISTRAÇÃO DA AGRICULTURA;2.112;MANUTENÇÃO DA DIVISÃO DE AGRICULTURA;9;AGRICULTURA E PECUÁRIA;20;Agricultura;608;Promoção da Produção Agropecuária;318;3.3.90.30.00.00.00.00;MATERIAL DE CONSUMO;00504.00504.01.99.00.00.1.500.0000;OUTROS ROYALTIES E COMPENSAÇÕES FINANCEIRAS E PATRIMONIAIS NÃO PREVIDENCIÁRIAS;81.595,33
PREFEITURA MUNICIPAL DE INAJA;11.001;ADMINISTRAÇÃO DA AGRICULTURA;2.112;MANUTENÇÃO DA DIVISÃO DE AGRICULTURA;9;AGRICULTURA E PECUÁRIA;20;Agricultura;608;Promoção da Produção Agropecuária;319;3.3.90.36.00.00.00.00;OUTROS SERVIÇOS DE TERCEIROS-PESSOA FÍSICA;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);1.000,00
PREFEITURA MUNICIPAL DE INAJA;11.001;ADMINISTRAÇÃO DA AGRICULTURA;2.112;MANUTENÇÃO DA DIVISÃO DE AGRICULTURA;9;AGRICULTURA E PECUÁRIA;20;Agricultura;608;Promoção da Produção Agropecuária;320;3.3.90.39.00.00.00.00;OUTROS SERVIÇOS DE TERCEIROS-PESSOA JURÍDICA;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);2,42
PREFEITURA MUNICIPAL DE INAJA;11.001;ADMINISTRAÇÃO DA AGRICULTURA;2.112;MANUTENÇÃO DA DIVISÃO DE AGRICULTURA;9;AGRICULTURA E PECUÁRIA;20;Agricultura;608;Promoção da Produção Agropecuária;320;3.3.90.39.00.00.00.00;OUTROS SERVIÇOS DE TERCEIROS-PESSOA JURÍDICA;00504.00504.01.99.00.00.1.500.0000;OUTROS ROYALTIES E COMPENSAÇÕES FINANCEIRAS E PATRIMONIAIS NÃO PREVIDENCIÁRIAS;43.645,00
PREFEITURA MUNICIPAL DE INAJA;11.001;ADMINISTRAÇÃO DA AGRICULTURA;2.112;MANUTENÇÃO DA DIVISÃO DE AGRICULTURA;9;AGRICULTURA E PECUÁRIA;20;Agricultura;608;Promoção da Produção Agropecuária;321;4.4.90.52.00.00.00.00;EQUIPAMENTOS E MATERIAL PERMANENTE;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);2.000,00
PREFEITURA MUNICIPAL DE INAJA;12.001;DIVISÃO DE ESPORTES;1.103;REFORMAS DO GINÁSIO DE ESPORTES;12;ESPORTE E LAZER;27;Desporto e Lazer;812;Desporto Comunitário;322;4.4.90.51.00.00.00.00;OBRAS E INSTALAÇÕES;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);20.000,00
PREFEITURA MUNICIPAL DE INAJA;12.001;DIVISÃO DE ESPORTES;1.121;AQUISIÇÃO DE VEÍCULO PARA ESPORTE;12;ESPORTE E LAZER;27;Desporto e Lazer;812;Desporto Comunitário;323;4.4.90.52.00.00.00.00;EQUIPAMENTOS E MATERIAL PERMANENTE;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);10.000,00
PREFEITURA MUNICIPAL DE INAJA;12.001;DIVISÃO DE ESPORTES;2.110;MANUTENÇÃO DA DIVISÃO DE ESPORTES;12;ESPORTE E LAZER;27;Desporto e Lazer;812;Desporto Comunitário;324;3.1.90.11.00.00.00.00;VENCIMENTOS E VANTAGENS FIXAS-PESSOAL CIVIL;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);1.913,06
PREFEITURA MUNICIPAL DE INAJA;12.001;DIVISÃO DE ESPORTES;2.110;MANUTENÇÃO DA DIVISÃO DE ESPORTES;12;ESPORTE E LAZER;27;Desporto e Lazer;812;Desporto Comunitário;325;3.1.91.13.00.00.00.00;CONTRIBUIÇÕES PATRONAIS;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);649,88
PREFEITURA MUNICIPAL DE INAJA;12.001;DIVISÃO DE ESPORTES;2.110;MANUTENÇÃO DA DIVISÃO DE ESPORTES;12;ESPORTE E LAZER;27;Desporto e Lazer;812;Desporto Comunitário;326;3.3.90.30.00.00.00.00;MATERIAL DE CONSUMO;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);23.300,51
PREFEITURA MUNICIPAL DE INAJA;12.001;DIVISÃO DE ESPORTES;2.110;MANUTENÇÃO DA DIVISÃO DE ESPORTES;12;ESPORTE E LAZER;27;Desporto e Lazer;812;Desporto Comunitário;327;3.3.90.36.00.00.00.00;OUTROS SERVIÇOS DE TERCEIROS-PESSOA FÍSICA;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);1.000,00
PREFEITURA MUNICIPAL DE INAJA;12.001;DIVISÃO DE ESPORTES;2.110;MANUTENÇÃO DA DIVISÃO DE ESPORTES;12;ESPORTE E LAZER;27;Desporto e Lazer;812;Desporto Comunitário;328;3.3.90.39.00.00.00.00;OUTROS SERVIÇOS DE TERCEIROS-PESSOA JURÍDICA;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);8.622,00
PREFEITURA MUNICIPAL DE INAJA;12.001;DIVISÃO DE ESPORTES;2.110;MANUTENÇÃO DA DIVISÃO DE ESPORTES;12;ESPORTE E LAZER;27;Desporto e Lazer;812;Desporto Comunitário;329;4.4.90.52.00.00.00.00;EQUIPAMENTOS E MATERIAL PERMANENTE;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);3.000,00
PREFEITURA MUNICIPAL DE INAJA;13.001;DEPARTAMENTO DE TURISMO E MEIO AMBIENTE;2.115;MANUTENÇÃO DA DIVISÃO DE TURISMO;13;PROMOVER O TURISMO;4;Administração;695;Turismo;332;3.1.90.11.00.00.00.00;VENCIMENTOS E VANTAGENS FIXAS-PESSOAL CIVIL;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);30.000,00
PREFEITURA MUNICIPAL DE INAJA;13.001;DEPARTAMENTO DE TURISMO E MEIO AMBIENTE;2.115;MANUTENÇÃO DA DIVISÃO DE TURISMO;13;PROMOVER O TURISMO;4;Administração;695;Turismo;333;3.1.91.13.00.00.00.00;CONTRIBUIÇÕES PATRONAIS;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);3.000,00
PREFEITURA MUNICIPAL DE INAJA;13.001;DEPARTAMENTO DE TURISMO E MEIO AMBIENTE;2.115;MANUTENÇÃO DA DIVISÃO DE TURISMO;13;PROMOVER O TURISMO;4;Administração;695;Turismo;334;3.3.90.30.00.00.00.00;MATERIAL DE CONSUMO;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);5.000,00
PREFEITURA MUNICIPAL DE INAJA;13.001;DEPARTAMENTO DE TURISMO E MEIO AMBIENTE;2.115;MANUTENÇÃO DA DIVISÃO DE TURISMO;13;PROMOVER O TURISMO;4;Administração;695;Turismo;335;3.3.90.39.00.00.00.00;OUTROS SERVIÇOS DE TERCEIROS-PESSOA JURÍDICA;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);9.401,00
PREFEITURA MUNICIPAL DE INAJA;13.001;DEPARTAMENTO DE TURISMO E MEIO AMBIENTE;2.115;MANUTENÇÃO DA DIVISÃO DE TURISMO;13;PROMOVER O TURISMO;4;Administração;695;Turismo;336;4.4.90.52.00.00.00.00;EQUIPAMENTOS E MATERIAL PERMANENTE;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);5.000,00
PREFEITURA MUNICIPAL DE INAJA;13.001;DEPARTAMENTO DE TURISMO E MEIO AMBIENTE;1.117;OBRA DE INFRAESTRUTURA EM APOIO AO TURISMO E LAZER, AS MARGENS DO RIO PARANAPANEMA;13;PROMOVER O TURISMO;18;Gestão Ambiental;695;Turismo;331;4.4.90.51.00.00.00.00;OBRAS E INSTALAÇÕES;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);19.000,00
PREFEITURA MUNICIPAL DE INAJA;13.001;DEPARTAMENTO DE TURISMO E MEIO AMBIENTE;1.117;OBRA DE INFRAESTRUTURA EM APOIO AO TURISMO E LAZER, AS MARGENS DO RIO PARANAPANEMA;13;PROMOVER O TURISMO;18;Gestão Ambiental;695;Turismo;331;4.4.90.51.00.00.00.00;OBRAS E INSTALAÇÕES;00504.00504.01.99.00.00.1.500.0000;OUTROS ROYALTIES E COMPENSAÇÕES FINANCEIRAS E PATRIMONIAIS NÃO PREVIDENCIÁRIAS;301.000,00
PREFEITURA MUNICIPAL DE INAJA;13.001;DEPARTAMENTO DE TURISMO E MEIO AMBIENTE;1.114;CONSTRUÇÃO DA PRAINHA MUNICIPAL;13;PROMOVER O TURISMO;23;Comércio e Serviços;695;Turismo;330;4.4.90.51.00.00.00.00;OBRAS E INSTALAÇÕES;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);20.000,00
PREFEITURA MUNICIPAL DE INAJA;13.001;DEPARTAMENTO DE TURISMO E MEIO AMBIENTE;2.113;MANUTENÇÃO DA DIVISÃO DE MEIO AMBIENTE;14;PROTEGER NOSSO MEIO AMBIENTE;18;Gestão Ambiental;541;Preservação e Conservação Ambiental;345;3.1.90.04.00.00.00.00;CONTRATAÇÃO POR TEMPO DETERMINADO;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);1.000,00
PREFEITURA MUNICIPAL DE INAJA;13.001;DEPARTAMENTO DE TURISMO E MEIO AMBIENTE;2.113;MANUTENÇÃO DA DIVISÃO DE MEIO AMBIENTE;14;PROTEGER NOSSO MEIO AMBIENTE;18;Gestão Ambiental;541;Preservação e Conservação Ambiental;346;3.1.90.11.00.00.00.00;VENCIMENTOS E VANTAGENS FIXAS-PESSOAL CIVIL;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);128.305,41
PREFEITURA MUNICIPAL DE INAJA;13.001;DEPARTAMENTO DE TURISMO E MEIO AMBIENTE;2.113;MANUTENÇÃO DA DIVISÃO DE MEIO AMBIENTE;14;PROTEGER NOSSO MEIO AMBIENTE;18;Gestão Ambiental;541;Preservação e Conservação Ambiental;347;3.1.91.13.00.00.00.00;CONTRIBUIÇÕES PATRONAIS;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);24.222,05
PREFEITURA MUNICIPAL DE INAJA;13.001;DEPARTAMENTO DE TURISMO E MEIO AMBIENTE;2.113;MANUTENÇÃO DA DIVISÃO DE MEIO AMBIENTE;14;PROTEGER NOSSO MEIO AMBIENTE;18;Gestão Ambiental;541;Preservação e Conservação Ambiental;348;3.3.90.30.00.00.00.00;MATERIAL DE CONSUMO;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);15.000,00
PREFEITURA MUNICIPAL DE INAJA;13.001;DEPARTAMENTO DE TURISMO E MEIO AMBIENTE;2.113;MANUTENÇÃO DA DIVISÃO DE MEIO AMBIENTE;14;PROTEGER NOSSO MEIO AMBIENTE;18;Gestão Ambiental;541;Preservação e Conservação Ambiental;349;3.3.90.36.00.00.00.00;OUTROS SERVIÇOS DE TERCEIROS-PESSOA FÍSICA;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);1.000,00
PREFEITURA MUNICIPAL DE INAJA;13.001;DEPARTAMENTO DE TURISMO E MEIO AMBIENTE;2.113;MANUTENÇÃO DA DIVISÃO DE MEIO AMBIENTE;14;PROTEGER NOSSO MEIO AMBIENTE;18;Gestão Ambiental;541;Preservação e Conservação Ambiental;350;3.3.90.39.00.00.00.00;OUTROS SERVIÇOS DE TERCEIROS-PESSOA JURÍDICA;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);59.601,44
PREFEITURA MUNICIPAL DE INAJA;13.001;DEPARTAMENTO DE TURISMO E MEIO AMBIENTE;2.113;MANUTENÇÃO DA DIVISÃO DE MEIO AMBIENTE;14;PROTEGER NOSSO MEIO AMBIENTE;18;Gestão Ambiental;541;Preservação e Conservação Ambiental;351;4.4.90.52.00.00.00.00;EQUIPAMENTOS E MATERIAL PERMANENTE;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);10.000,00
PREFEITURA MUNICIPAL DE INAJA;13.001;DEPARTAMENTO DE TURISMO E MEIO AMBIENTE;2.211;DESPESAS COM CONSÓRCIO INTERMUNICIPAL CAIUÁ AMBIENTAL - CICA;14;PROTEGER NOSSO MEIO AMBIENTE;18;Gestão Ambiental;541;Preservação e Conservação Ambiental;352;3.3.71.70.00.00.00.00;RATEIO PELA PARTICIPAÇÃO EM CONSÓRCIO PÚBLICO;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);1.178,27
PREFEITURA MUNICIPAL DE INAJA;13.001;DEPARTAMENTO DE TURISMO E MEIO AMBIENTE;2.111;MANUTENÇÃO DO DEPARTAMENTO DE TURISMO E  MEIO AMBIENTE;14;PROTEGER NOSSO MEIO AMBIENTE;18;Gestão Ambiental;608;Promoção da Produção Agropecuária;337;3.1.90.04.00.00.00.00;CONTRATAÇÃO POR TEMPO DETERMINADO;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);1.000,00
PREFEITURA MUNICIPAL DE INAJA;13.001;DEPARTAMENTO DE TURISMO E MEIO AMBIENTE;2.111;MANUTENÇÃO DO DEPARTAMENTO DE TURISMO E  MEIO AMBIENTE;14;PROTEGER NOSSO MEIO AMBIENTE;18;Gestão Ambiental;608;Promoção da Produção Agropecuária;338;3.1.90.11.00.00.00.00;VENCIMENTOS E VANTAGENS FIXAS-PESSOAL CIVIL;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);51.363,06
PREFEITURA MUNICIPAL DE INAJA;13.001;DEPARTAMENTO DE TURISMO E MEIO AMBIENTE;2.111;MANUTENÇÃO DO DEPARTAMENTO DE TURISMO E  MEIO AMBIENTE;14;PROTEGER NOSSO MEIO AMBIENTE;18;Gestão Ambiental;608;Promoção da Produção Agropecuária;339;3.1.90.13.00.00.00.00;CONTRIBUIÇÕES PATRONAIS;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);9.000,00
PREFEITURA MUNICIPAL DE INAJA;13.001;DEPARTAMENTO DE TURISMO E MEIO AMBIENTE;2.111;MANUTENÇÃO DO DEPARTAMENTO DE TURISMO E  MEIO AMBIENTE;14;PROTEGER NOSSO MEIO AMBIENTE;18;Gestão Ambiental;608;Promoção da Produção Agropecuária;340;3.1.91.13.00.00.00.00;CONTRIBUIÇÕES PATRONAIS;00000.00000.01.07.00.00.1.500.0000;RECURSOS ORDINÁRIOS (LIVRES);3.000,00
